# Input file: C:\Users\Rodrigo\Documents\GitHub\TFG_DBSCANQ\pictures\lconf.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
372 39 117.641029 545.666687 3.815088 352.713074 214.927948 1.641076
373 62 251.306458 547.935486 4.681672 731.444519 627.474854 1.165695
374 59 224.288132 549.779663 4.555193 661.307983 562.929321 1.174762
375 49 278.000000 550.285706 4.110713 478.070282 349.929718 1.366189
376 74 303.905396 552.945923 5.064612 1018.603821 879.517761 1.158139
377 60 333.000000 551.233337 4.709447 747.984680 582.748657 1.283546
378 74 630.418945 554.891907 5.028498 986.754883 884.393738 1.115742
379 61 543.819702 553.459045 4.598938 719.129822 571.034058 1.259347
380 63 134.714279 559.920654 4.740003 713.009033 702.451294 1.015030
381 69 438.347839 560.550720 4.970529 916.476013 788.248596 1.162674
382 66 410.893951 563.848511 4.841022 840.427307 706.315125 1.189876
383 62 76.274193 564.483887 4.744815 820.083191 575.739380 1.424400
384 60 589.483337 563.250000 4.619223 728.983704 551.249634 1.322420
385 77 167.701294 565.857117 5.211823 1066.968506 1024.589966 1.041361
386 51 43.450981 565.921570 4.464047 622.967224 393.346497 1.583762
387 73 355.945190 567.315063 5.030774 938.128418 909.405884 1.031584
388 55 522.400024 565.909119 4.389544 568.047668 491.697784 1.155278
389 65 193.923080 567.569214 4.795116 857.827637 636.726196 1.347247
390 67 242.686569 569.477600 4.851734 851.307251 725.827026 1.172879
391 50 564.059998 568.080017 4.196427 463.451355 417.048645 1.111264
392 67 385.716431 570.298523 4.809260 857.458862 692.182922 1.238775
393 67 216.358215 572.850769 4.834439 818.347534 747.562927 1.094687
394 60 476.350006 573.216675 4.654449 692.715088 607.118225 1.140989
