# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# eps: 1.9317284234263357
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
262 12 695.750000 63.333332 1.381927 13.026794 9.889873 1.317185
263 39 825.384644 64.641029 3.089291 317.887207 54.317928 5.852344
264 32 101.000000 66.125000 2.368412 99.551147 79.948853 1.245185
265 10 233.199997 64.000000 1.249000 9.600000 6.000000 1.600000
266 9 242.000000 64.000000 1.154701 6.000000 6.000000 1.000000
267 11 480.454559 63.636364 1.323656 11.000000 8.272727 1.329670
268 11 778.363647 63.909092 1.329885 12.986081 6.468464 2.007599
269 11 928.636353 64.545456 1.323656 11.000000 8.272727 1.329670
270 9 379.000000 64.666664 1.247219 10.162277 3.837722 2.647997
271 11 710.909119 65.363640 1.329885 12.986081 6.468464 2.007599
272 10 759.799988 65.500000 1.268858 10.500000 5.600000 1.875000
273 11 770.454529 64.636360 1.323656 11.000000 8.272727 1.329670
274 9 296.333344 65.888885 1.196703 8.493232 4.395657 1.932187
275 17 626.470581 67.176468 1.793877 42.584713 12.121168 3.513252
276 11 212.727280 66.727272 1.360603 13.363636 7.000000 1.909091
277 12 219.666672 66.750000 1.381927 13.026794 9.889873 1.317185
278 11 356.545441 66.636360 1.323656 11.000000 8.272727 1.329670
279 11 423.636353 67.454544 1.323656 11.000000 8.272727 1.329670
280 11 582.818176 67.181816 1.323656 10.000000 9.272727 1.078431
281 10 838.299988 66.599998 1.284523 8.500000 8.000000 1.062500
282 22 863.863647 67.181816 2.193623 85.965614 19.898018 4.320311
283 10 878.500000 67.000000 1.284523 12.000000 4.500000 2.666667
284 11 902.363647 66.909088 1.329885 12.986081 6.468464 2.007599
285 10 959.099976 66.599998 1.315295 11.261992 6.038008 1.865183
286 23 225.608688 69.695656 2.416859 108.859428 25.488396 4.270941
287 10 247.699997 67.599998 1.284523 8.500000 8.000000 1.062500
288 2507 292.039093 98.458313 21.347717 603243.437500 539259.125000 1.118652
289 51 798.156860 71.960785 3.374259 463.180847 117.485802 3.942441
290 11 1023.818176 67.818184 1.323656 10.000000 9.272727 1.078431
291 13 140.384613 69.384613 1.418391 15.153846 11.000000 1.377622
292 12 163.416672 69.250000 1.389444 14.639520 8.527146 1.716813
293 11 206.090912 69.363640 1.329885 12.986081 6.468464 2.007599
294 11 615.181824 69.181816 1.323656 10.000000 9.272727 1.078431
295 9 687.666687 68.888885 1.196703 8.493232 4.395657 1.932187
296 10 737.200012 69.000000 1.249000 9.600000 6.000000 1.600000
297 2937 988.944519 101.819206 22.871962 791415.562500 745007.375000 1.062292
298 10 340.899994 69.800003 1.284523 10.500000 6.000000 1.750000
299 19 438.263153 71.421051 1.950921 58.144104 14.171686 4.102836
300 10 680.000000 69.800003 1.249000 9.600000 6.000000 1.600000
301 10 776.799988 70.500000 1.268858 10.500000 5.600000 1.875000
302 11 919.363647 69.909088 1.329885 12.986081 6.468464 2.007599
303 13 1017.384644 70.615387 1.418391 15.153846 11.000000 1.377622
304 12 1032.416626 69.750000 1.389444 14.639520 8.527146 1.716813
